text,font_size,font_name,is_bold,is_title_case,is_uppercase,x,y,page,line_len,is_heading,heading_level
existen-,12,OCR,0,0,0,5407,1295,11,8,0,
tial,12,OCR,0,0,0,4712,1345,11,4,0,
dilemma,12,OCR,0,0,0,4778,1344,11,7,0,
after,12,OCR,0,0,0,4950,1344,11,5,0,
making,12,OCR,0,0,0,5043,1345,11,6,0,
two,12,OCR,0,0,0,5193,1348,11,3,0,
cuts,12,OCR,0,0,0,5266,1349,11,4,0,
in,12,OCR,0,0,0,5345,1340,11,2,0,
22,12,OCR,0,0,0,5395,1347,11,2,0,
starts.,12,OCR,0,0,0,5438,1347,11,7,0,
Lihit,12,OCR,0,1,0,4712,1395,11,5,0,
rock,12,OCR,0,0,0,4819,1395,11,4,0,
bottom,12,OCR,0,0,0,4910,1394,11,6,0,
in,12,OCR,0,0,0,5050,1395,11,2,0,
"2023,",12,OCR,0,0,0,5095,1397,11,5,0,
even,12,OCR,0,0,0,5189,1404,11,4,0,
contemplating,12,OCR,0,0,0,5283,1395,11,13,0,
retirement.,12,OCR,0,0,0,4712,1445,11,11,0,
But,12,OCR,0,1,0,4933,1445,11,3,0,
humble,12,OCR,0,0,0,5008,1444,11,6,0,
"roots,",12,OCR,0,0,0,5161,1448,11,6,0,
a,12,OCR,0,0,0,5273,1454,11,1,0,
strong,12,OCR,0,0,0,5303,1447,11,6,0,
family,12,OCR,0,0,0,5429,1445,11,6,0,
anda,12,OCR,0,0,0,4712,1495,11,4,0,
good,12,OCR,0,0,0,4813,1495,11,4,0,
team,12,OCR,0,0,0,4906,1497,11,4,0,
have,12,OCR,0,0,0,5004,1495,11,4,0,
helped,12,OCR,0,0,0,5096,1495,11,6,0,
Liclimb,12,OCR,0,1,0,5225,1495,11,7,0,
out,12,OCR,0,0,0,5380,1497,11,3,0,
of,12,OCR,0,0,0,5446,1495,11,2,0,
the,12,OCR,0,0,0,5493,1495,11,3,0,
abyss.,12,OCR,0,0,0,4712,1542,11,6,0,
Victory,12,OCR,0,1,0,4827,1543,11,7,0,
atthe,12,OCR,0,0,0,4969,1542,11,5,0,
Qatar,12,OCR,0,1,0,5082,1538,11,5,0,
Masters,12,OCR,0,1,0,5192,1538,11,7,0,
in,12,OCR,0,0,0,5334,1543,11,2,0,
February,12,OCR,0,1,0,5378,1542,11,8,0,
offered,12,OCR,0,0,0,4712,1592,11,7,0,
afresh,12,OCR,0,0,0,4847,1592,11,6,0,
gust,12,OCR,0,0,0,4974,1595,11,4,0,
of,12,OCR,0,0,0,5058,1593,11,2,0,
hope,12,OCR,0,0,0,5106,1592,11,4,0,
for,12,OCR,0,0,0,5200,1593,11,3,0,
the,12,OCR,0,0,0,5259,1593,11,3,0,
29-year-old.,12,OCR,0,0,0,5323,1593,11,12,0,
"Yet,",12,OCR,0,1,0,4736,1643,11,4,0,
the,12,OCR,0,0,0,4812,1643,11,3,0,
cycle,12,OCR,0,0,0,4878,1643,11,5,0,
of,12,OCR,0,0,0,4977,1643,11,2,0,
athletic,12,OCR,0,0,0,5025,1643,11,8,0,
struggle,12,OCR,0,0,0,5173,1642,11,8,0,
is,12,OCR,0,0,0,5333,1643,11,2,0,
rarely,12,OCR,0,0,0,5369,1642,11,6,0,
lin-,12,OCR,0,0,0,5491,1642,11,4,0,
ear,12,OCR,0,0,0,4712,1702,11,3,0,
and,12,OCR,0,0,0,4784,1693,11,3,0,
almost,12,OCR,0,0,0,4865,1692,11,6,0,
never,12,OCR,0,0,0,5006,1702,11,5,0,
final.,12,OCR,0,0,0,5124,1693,11,6,0,
Li,12,OCR,0,1,0,5234,1693,11,2,0,
never,12,OCR,0,0,0,5284,1702,11,5,0,
stopped,12,OCR,0,0,0,5403,1692,11,7,0,
working.,12,OCR,0,0,0,4713,1743,11,8,0,
He,12,OCR,0,1,0,4884,1743,11,2,0,
became,12,OCR,0,0,0,4944,1743,11,6,0,
known,12,OCR,0,0,0,5094,1743,11,5,0,
among,12,OCR,0,0,0,5231,1752,11,5,0,
European,12,OCR,0,1,0,5367,1743,11,8,0,
Tour,12,OCR,0,1,0,4711,1793,11,4,0,
regulars,12,OCR,0,0,0,4814,1793,11,8,0,
for,12,OCR,0,0,0,4985,1793,11,3,0,
his,12,OCR,0,0,0,5049,1792,11,3,0,
tireless,12,OCR,0,0,0,5117,1793,11,8,0,
ethic,12,OCR,0,0,0,5266,1793,11,5,0,
—staying,12,OCR,0,0,0,5369,1793,11,8,0,
back,12,OCR,0,0,0,4711,1843,11,4,0,
after,12,OCR,0,0,0,4806,1843,11,5,0,
a,12,OCR,0,0,0,4898,1852,11,1,0,
missed,12,OCR,0,0,0,4925,1843,11,6,0,
cut,12,OCR,0,0,0,5061,1846,11,3,0,
to,12,OCR,0,0,0,5126,1846,11,2,0,
"drill,",12,OCR,0,0,0,5167,1842,11,6,0,
"alone,",12,OCR,0,0,0,5261,1843,11,6,0,
at,12,OCR,0,0,0,5377,1846,11,2,0,
dusk.,12,OCR,0,0,0,5417,1842,11,5,0,
And,12,OCR,0,1,0,4735,1893,11,3,0,
"now,",12,OCR,0,0,0,4827,1902,11,4,0,
Royal,12,OCR,0,1,0,4919,1893,11,5,0,
Portrush.,12,OCR,0,1,0,5034,1892,11,9,0,
Two,12,OCR,0,1,0,5225,1893,11,3,0,
rounds,12,OCR,0,0,0,5317,1892,11,6,0,
com-,12,OCR,0,0,0,5461,1902,11,4,0,
"pleted,",12,OCR,0,0,0,4712,1942,11,7,0,
Lisits,12,OCR,0,1,0,4840,1943,11,6,0,
at,12,OCR,0,0,0,4954,1945,11,2,0,
"T3,",12,OCR,0,1,1,4995,1943,11,3,0,
8-under—the,12,OCR,0,0,0,5057,1942,11,11,0,
same,12,OCR,0,0,0,5305,1952,11,4,0,
score,12,OCR,0,0,0,5408,1952,11,5,0,
as,12,OCR,0,0,0,5512,1952,11,2,0,
Brian,12,OCR,0,1,0,4711,1991,11,5,0,
"Harman,",12,OCR,0,1,0,4853,1991,11,7,0,
only,12,OCR,0,0,0,5063,1990,11,4,0,
one,12,OCR,0,0,0,5175,2000,11,3,0,
back,12,OCR,0,0,0,5268,1990,11,4,0,
of,12,OCR,0,0,0,5387,1991,11,2,0,
Matt,12,OCR,0,1,0,5453,1991,11,4,0,
"Fitzpatrick,",12,OCR,0,1,0,4712,2040,11,12,0,
and,12,OCR,0,0,0,4933,2041,11,3,0,
another,12,OCR,0,0,0,5010,2041,11,7,0,
stroke,12,OCR,0,0,0,5164,2040,11,6,0,
from,12,OCR,0,0,0,5284,2041,11,4,0,
Scheffler:,12,OCR,0,1,0,5383,2040,11,10,0,
His,12,OCR,0,1,0,4712,2091,11,3,0,
golf,12,OCR,0,0,0,4788,2090,11,4,0,
has,12,OCR,0,0,0,4875,2090,11,3,0,
been,12,OCR,0,0,0,4953,2090,11,4,0,
surgical.,12,OCR,0,0,0,5054,2090,11,9,0,
Two,12,OCR,0,1,0,5231,2091,11,3,0,
consecutive,12,OCR,0,0,0,5324,2091,11,11,0,
rounds,12,OCR,0,0,0,4712,2140,11,6,0,
of,12,OCR,0,0,0,4859,2141,11,2,0,
"67,",12,OCR,0,0,0,4911,2143,11,3,0,
marked,12,OCR,0,0,0,4972,2140,11,6,0,
by,12,OCR,0,0,0,5129,2140,11,2,0,
poise,12,OCR,0,0,0,5186,2141,11,5,0,
and,12,OCR,0,0,0,5296,2140,11,3,0,
"patience,",12,OCR,0,0,0,5378,2141,11,9,0,
with,12,OCR,0,0,0,4713,2190,11,4,0,
nine,12,OCR,0,0,0,4814,2191,11,4,0,
birdies,12,OCR,0,0,0,4917,2190,11,7,0,
and,12,OCR,0,0,0,5069,2190,11,3,0,
a,12,OCR,0,0,0,5155,2200,11,1,0,
lone,12,OCR,0,0,0,5190,2190,11,4,0,
bogey,12,OCR,0,0,0,5287,2190,11,5,0,
during,12,OCR,0,0,0,5417,2190,11,6,0,
Friday’s,12,OCR,0,0,0,4910,2240,11,8,0,
bitter,12,OCR,0,0,0,5067,2240,11,6,0,
wind.,12,OCR,0,0,0,5176,2241,11,5,0,
The,12,OCR,0,1,0,4933,2291,11,3,0,
context,12,OCR,0,0,0,5012,2293,11,7,0,
sharpens,12,OCR,0,0,0,5155,2290,11,8,0,
this,12,OCR,0,0,0,5333,2290,11,4,0,
"story,",12,OCR,0,0,0,5410,2294,11,6,0,
Li,12,OCR,0,1,0,5512,2291,11,2,0,
Li’sresurgence,12,OCR,0,0,0,4520,2327,11,14,0,
js,12,OCR,0,0,0,4910,2341,11,2,0,
not,12,OCR,0,0,0,4950,2343,11,3,0,
just,12,OCR,0,0,0,5018,2341,11,4,0,
chasing,12,OCR,0,0,0,5103,2340,11,7,0,
a,12,OCR,0,0,0,5261,2350,11,1,0,
Claret,12,OCR,0,1,0,5293,2340,11,6,0,
Jug,12,OCR,0,1,0,5419,2341,11,3,0,
for,12,OCR,0,0,0,5496,2341,11,3,0,
followsasteep,12,OCR,0,0,0,4517,2383,11,13,0,
"himself,",12,OCR,0,0,0,4909,2391,11,8,0,
but,12,OCR,0,0,0,5077,2390,11,3,0,
for,12,OCR,0,0,0,5151,2391,11,3,0,
history.,12,OCR,0,0,0,5217,2390,11,8,0,
No,12,OCR,0,1,0,5373,2391,11,2,0,
golfer,12,OCR,0,0,0,5440,2390,11,6,0,
153rd,12,OCR,0,0,0,3818,2441,11,5,0,
Open,12,OCR,0,1,0,3929,2441,11,4,0,
at,12,OCR,0,0,0,4038,2444,11,2,0,
Royal,12,OCR,0,1,0,4083,2441,11,5,0,
Portrush.,12,OCR,0,1,0,4200,2440,11,9,0,
The,12,OCR,0,1,0,4392,2440,11,3,0,
decline,12,OCR,0,0,0,4519,2442,11,7,0,
from,12,OCR,0,0,0,4693,2442,11,4,0,
from,12,OCR,0,0,0,4908,2439,11,4,0,
China,12,OCR,0,1,0,5005,2438,11,5,0,
has,12,OCR,0,0,0,5124,2438,11,3,0,
ever,12,OCR,0,0,0,5194,2448,11,4,0,
won,12,OCR,0,0,0,5280,2448,11,3,0,
The,12,OCR,0,1,0,5363,2439,11,3,0,
Open.,12,OCR,0,1,0,5443,2439,11,5,0,
front,12,OCR,0,0,0,3817,2489,11,5,0,
nine,12,OCR,0,0,0,3922,2489,11,4,0,
on,12,OCR,0,0,0,4017,2498,11,2,0,
Friday,12,OCR,0,1,0,4075,2488,11,6,0,
was,12,OCR,0,0,0,4214,2498,11,3,0,
impecca-,12,OCR,0,0,0,4297,2489,11,8,0,
world,12,OCR,0,0,0,4519,2500,11,5,0,
No.,12,OCR,0,1,0,4665,2502,11,3,0,
32,12,OCR,0,0,0,4750,2502,11,2,0,
His,12,OCR,0,1,0,4909,2489,11,3,0,
final-round,12,OCR,0,0,0,4978,2488,11,11,0,
63,12,OCR,0,0,0,5194,2491,11,2,0,
at,12,OCR,0,0,0,5238,2491,11,2,0,
Royal,12,OCR,0,1,0,5279,2488,11,5,0,
Birkdale,12,OCR,0,1,0,5391,2488,11,8,0,
ble.,12,OCR,0,0,0,3817,2538,11,4,0,
Three,12,OCR,0,1,0,3888,2538,11,5,0,
birdies,12,OCR,0,0,0,4009,2538,11,7,0,
meant,12,OCR,0,0,0,4148,2541,11,5,0,
that,12,OCR,0,0,0,4275,2538,11,4,0,
he,12,OCR,0,0,0,4357,2538,11,2,0,
got,12,OCR,0,0,0,4409,2541,11,3,0,
:,12,OCR,0,0,0,4679,2558,11,1,0,
remains,12,OCR,0,0,0,4909,2539,11,7,0,
the,12,OCR,0,0,0,5086,2538,11,3,0,
nation’s,12,OCR,0,0,0,5162,2539,11,8,0,
high-water,12,OCR,0,0,0,5334,2538,11,10,0,
:,12,OCR,0,0,0,4170,2589,11,1,0,
to,12,OCR,0,0,0,4518,2560,11,2,0,
outside,12,OCR,0,0,0,4575,2559,11,7,0,
the,12,OCR,0,0,0,4757,2559,11,3,0,
ey,12,OCR,0,0,0,4981,2589,11,2,0,
;,12,OCR,0,0,0,5159,2589,11,1,0,
es,12,OCR,0,0,0,5259,2589,11,2,0,
out,12,OCR,0,0,0,3817,2592,11,3,0,
of,12,OCR,0,0,0,3892,2589,11,2,0,
the,12,OCR,0,0,0,3946,2588,11,3,0,
gates,12,OCR,0,0,0,4019,2591,11,5,0,
with,12,OCR,0,0,0,4132,2588,11,4,0,
a,12,OCR,0,0,0,4233,2598,11,1,0,
nice,12,OCR,0,0,0,4264,2598,11,4,0,
33,12,OCR,0,0,0,4358,2591,11,3,0,
At,12,OCR,0,1,0,4419,2589,11,2,0,
top,12,OCR,0,0,0,4517,2616,11,3,0,
500inth,12,OCR,0,0,0,4606,2614,11,7,0,
mark,12,OCR,0,0,0,4909,2588,11,4,0,
in,12,OCR,0,0,0,5024,2598,11,2,0,
men’s,12,OCR,0,0,0,5072,2598,11,5,0,
majors,12,OCR,0,0,0,5195,2598,11,6,0,
—,12,OCR,0,0,0,5338,2610,11,1,0,
not,12,OCR,0,0,0,5389,2592,11,3,0,
even,12,OCR,0,0,0,5462,2598,11,4,0,
the,12,OCR,0,0,0,3817,2638,11,3,0,
"tenth,",12,OCR,0,0,0,3886,2638,11,6,0,
"though,",12,OCR,0,0,0,4006,2638,11,7,0,
he,12,OCR,0,0,0,4162,2638,11,2,0,
pulled,12,OCR,0,0,0,4217,2638,11,6,0,
his,12,OCR,0,0,0,4345,2638,11,3,0,
tee,12,OCR,0,0,0,4412,2641,11,3,0,
eaneis,12,OCR,0,0,0,4519,2619,11,6,0,
nthe,12,OCR,0,0,0,4716,2623,11,4,0,
his,12,OCR,0,0,0,4909,2638,11,3,0,
own,12,OCR,0,0,0,4977,2648,11,3,0,
extraordinary,12,OCR,0,0,0,5068,2639,11,13,0,
ascent,12,OCR,0,0,0,5351,2642,11,6,0,
has,12,OCR,0,0,0,5484,2638,11,3,0,
shot,12,OCR,0,0,0,3817,2688,11,4,0,
into,12,OCR,0,0,0,3910,2689,11,4,0,
the,12,OCR,0,0,0,3994,2688,11,3,0,
sticky,12,OCR,0,0,0,4065,2688,11,6,0,
"rough,",12,OCR,0,0,0,4191,2688,11,6,0,
the,12,OCR,0,0,0,4325,2688,11,3,0,
ball,12,OCR,0,0,0,4396,2688,11,4,0,
settling,12,OCR,0,0,0,3817,2738,11,8,0,
on,12,OCR,0,0,0,3990,2748,11,2,0,
the,12,OCR,0,0,0,4055,2738,11,3,0,
down,12,OCR,0,0,0,4137,2738,11,4,0,
slope,12,OCR,0,0,0,4264,2739,11,5,0,
of,12,OCR,0,0,0,4385,2739,11,2,0,
a,12,OCR,0,0,0,4446,2748,11,1,0,
mound,12,OCR,0,0,0,3817,2788,11,5,0,
lookingaway,12,OCR,0,0,0,3957,2788,11,11,0,
from,12,OCR,0,0,0,4208,2789,11,4,0,
the,12,OCR,0,0,0,4305,2788,11,3,0,
hole.,12,OCR,0,0,0,4370,2788,11,5,0,
"Somehow,",12,OCR,0,1,0,4466,2788,11,8,0,
Liproduced,12,OCR,0,1,0,3817,2838,11,10,0,
the,12,OCR,0,0,0,4050,2838,11,3,0,
kind,12,OCR,0,0,0,4117,2838,11,4,0,
of,12,OCR,0,0,0,4213,2839,11,2,0,
magic,12,OCR,0,0,0,4262,2839,11,5,0,
that,12,OCR,0,0,0,4386,2838,11,4,0,
stoked,12,OCR,0,0,0,4470,2838,11,6,0,
ex-,12,OCR,0,0,0,4600,2848,11,3,0,
citement,12,OCR,0,0,0,3817,2889,11,8,0,
about,12,OCR,0,0,0,3998,2888,11,5,0,
his,12,OCR,0,0,0,4117,2888,11,3,0,
potential.,12,OCR,0,0,0,4187,2888,11,10,0,
Playing,12,OCR,0,1,0,4380,2888,11,7,0,
out,12,OCR,0,0,0,4538,2891,11,3,0,
of,12,OCR,0,0,0,4611,2889,11,2,0,
the,12,OCR,0,0,0,3817,2937,11,3,0,
thick,12,OCR,0,0,0,3882,2936,11,5,0,
"stuff,",12,OCR,0,0,0,3986,2937,11,6,0,
Lisent,12,OCR,0,1,0,4086,2937,11,6,0,
it,12,OCR,0,0,0,4217,2937,11,2,0,
sailing,12,OCR,0,0,0,4250,2936,11,7,0,
to,12,OCR,0,0,0,4386,2932,11,2,0,
the,12,OCR,0,0,0,4424,2936,11,3,0,
"pin,",12,OCR,0,0,0,4490,2932,11,4,0,
leav-,12,OCR,0,0,0,4565,2932,11,5,0,
ing,12,OCR,0,0,0,3817,2987,11,3,0,
himself,12,OCR,0,0,0,3884,2986,11,7,0,
less,12,OCR,0,0,0,4042,2986,11,4,0,
than,12,OCR,0,0,0,4120,2987,11,4,0,
five,12,OCR,0,0,0,4214,2987,11,4,0,
feet,12,OCR,0,0,0,4289,2987,11,4,0,
for,12,OCR,0,0,0,4364,2987,11,3,0,
birdie.,12,OCR,0,0,0,4426,2986,11,7,0,
A,12,OCR,0,1,1,3842,3037,11,1,0,
couple,12,OCR,0,0,0,3885,3036,11,6,0,
of,12,OCR,0,0,0,4027,3037,11,2,0,
holes,12,OCR,0,0,0,4081,3037,11,5,0,
"later,",12,OCR,0,0,0,4197,3036,11,6,0,
Li,12,OCR,0,1,0,4307,3037,11,2,0,
owned,12,OCR,0,0,0,4360,3036,11,5,0,
the,12,OCR,0,0,0,4500,3037,11,3,0,
solo,12,OCR,0,0,0,4576,3036,11,4,0,
"lead,",12,OCR,0,0,0,3817,3086,11,5,0,
even,12,OCR,0,0,0,3939,3096,11,4,0,
if,12,OCR,0,0,0,4057,3086,11,2,0,
momentarily.,12,OCR,0,0,0,4112,3086,11,12,0,
At,12,OCR,0,1,0,4420,3087,11,2,0,
9-under,12,OCR,0,0,0,4489,3086,11,7,0,
through,12,OCR,0,0,0,3817,3136,11,7,0,
30,12,OCR,0,0,0,3981,3139,11,2,0,
"holes,",12,OCR,0,0,0,4027,3137,11,6,0,
Liwas,12,OCR,0,1,0,4145,3137,11,5,0,
laying,12,OCR,0,0,0,4275,3136,11,6,0,
the,12,OCR,0,0,0,4402,3136,11,3,0,
bricks,12,OCR,0,0,0,4471,3136,11,6,0,
for,12,OCR,0,0,0,4598,3137,11,3,0,
a,12,OCR,0,0,0,3817,3196,11,1,0,
glorious,12,OCR,0,0,0,3850,3186,11,8,0,
week,12,OCR,0,0,0,4027,3186,11,4,0,
in,12,OCR,0,0,0,4141,3187,11,2,0,
Portrush.,12,OCR,0,1,0,4192,3187,11,9,0,
As,12,OCR,0,1,0,4396,3187,11,2,0,
he,12,OCR,0,0,0,4459,3186,11,2,0,
left,12,OCR,0,0,0,4517,3186,11,4,0,
the,12,OCR,0,0,0,4592,3186,11,3,0,
12th,12,OCR,0,0,0,3819,3236,11,4,0,
"green,",12,OCR,0,0,0,3904,3246,11,6,0,
full,12,OCR,0,0,0,4030,3236,11,4,0,
of,12,OCR,0,0,0,4108,3232,11,2,0,
confidence,12,OCR,0,0,0,4151,3237,11,10,0,
and,12,OCR,0,0,0,4366,3236,11,3,0,
"joy,",12,OCR,0,0,0,4441,3237,11,4,0,
Lisure-,12,OCR,0,1,0,4512,3237,11,7,0,
ly,12,OCR,0,0,0,3817,3286,11,2,0,
sensed,12,OCR,0,0,0,3864,3286,11,6,0,
the,12,OCR,0,0,0,4004,3286,11,3,0,
gravity,12,OCR,0,0,0,4077,3287,11,7,0,
of,12,OCR,0,0,0,4229,3287,11,2,0,
a,12,OCR,0,0,0,4282,3296,11,1,0,
massive,12,OCR,0,0,0,4313,3287,11,7,0,
weekend,12,OCR,0,0,0,4482,3286,11,7,0,
in,12,OCR,0,0,0,3817,3335,11,2,0,
his,12,OCR,0,0,0,3867,3334,11,3,0,
career.,12,OCR,0,0,0,3938,3344,11,7,0,
No,12,OCR,0,1,0,4079,3335,11,2,0,
Asian,12,OCR,0,1,0,4146,3335,11,5,0,
golfer,12,OCR,0,0,0,4273,3334,11,6,0,
has,12,OCR,0,0,0,4398,3334,11,3,0,
ever,12,OCR,0,0,0,4477,3344,11,4,0,
won,12,OCR,0,0,0,4572,3344,11,3,0,
the,12,OCR,0,0,0,3817,3384,11,3,0,
Claret,12,OCR,0,1,0,3886,3384,11,6,0,
Jug.,12,OCR,0,1,0,4012,3385,11,4,0,
There,12,OCR,0,1,0,4099,3384,11,5,0,
is,12,OCR,0,0,0,4224,3385,11,2,0,
stillso,12,OCR,0,0,0,4262,3384,11,7,0,
much,12,OCR,0,0,0,4389,3384,11,4,0,
golf,12,OCR,0,0,0,4507,3384,11,4,0,
left,12,OCR,0,0,0,4592,3384,11,4,0,
to,12,OCR,0,0,0,3817,3438,11,2,0,
be,12,OCR,0,0,0,3865,3434,11,2,0,
"played,",12,OCR,0,0,0,3921,3434,11,7,0,
but,12,OCR,0,0,0,4071,3434,11,3,0,
if,12,OCR,0,0,0,4147,3434,11,2,0,
the,12,OCR,0,0,0,4192,3434,11,3,0,
first,12,OCR,0,0,0,4263,3435,11,5,0,
two,12,OCR,0,0,0,4359,3438,11,3,0,
rounds,12,OCR,0,0,0,4439,3434,11,6,0,
are,12,OCR,0,0,0,4591,3444,11,3,0,
any,12,OCR,0,0,0,3817,3494,11,3,0,
"indication,",12,OCR,0,0,0,3901,3484,11,11,0,
Li,12,OCR,0,1,0,4126,3484,11,2,0,
must,12,OCR,0,0,0,4178,3488,11,4,0,
feel,12,OCR,0,0,0,4286,3484,11,4,0,
like,12,OCR,0,0,0,4366,3484,11,4,0,
a,12,OCR,0,0,0,4451,3494,11,1,0,
predator,12,OCR,0,0,0,4483,3484,11,8,0,
with,12,OCR,0,0,0,3818,3534,11,4,0,
the,12,OCR,0,0,0,3913,3534,11,3,0,
big,12,OCR,0,0,0,3982,3534,11,3,0,
prey,12,OCR,0,0,0,4050,3544,11,4,0,
in,12,OCR,0,0,0,4137,3530,11,2,0,
his,12,OCR,0,0,0,4191,3534,11,3,0,
sight.,12,OCR,0,0,0,4259,3534,11,6,0,
Lirose,12,OCR,0,1,0,3842,3585,11,6,0,
to,12,OCR,0,0,0,3977,3587,11,2,0,
international,12,OCR,0,0,0,4022,3585,11,13,0,
fame,12,OCR,0,0,0,4281,3585,11,4,0,
with,12,OCR,0,0,0,4384,3584,11,4,0,
a,12,OCR,0,0,0,4479,3594,11,1,0,
rousing,12,OCR,0,0,0,4508,3584,11,7,0,
63,12,OCR,0,0,0,3817,3637,11,2,0,
at,12,OCR,0,0,0,3866,3637,11,2,0,
Royal,12,OCR,0,1,0,3912,3634,11,5,0,
Birkdale,12,OCR,0,1,0,4031,3634,11,8,0,
in,12,OCR,0,0,0,4209,3635,11,2,0,
2017,12,OCR,0,0,0,4257,3637,11,5,0,
The,12,OCR,0,1,0,4358,3634,11,3,0,
third-place,12,OCR,0,0,0,4444,3634,11,11,0,
finish,12,OCR,0,0,0,3817,3684,11,6,0,
cemented,12,OCR,0,0,0,3949,3680,11,8,0,
tales,12,OCR,0,0,0,4114,3680,11,5,0,
of,12,OCR,0,0,0,4215,3685,11,2,0,
his,12,OCR,0,0,0,4263,3684,11,3,0,
"prowess,",12,OCR,0,0,0,4328,3694,11,8,0,
accentu-,12,OCR,0,0,0,4496,3688,11,8,0,
ating,12,OCR,0,0,0,3817,3735,11,5,0,
his,12,OCR,0,0,0,3937,3734,11,3,0,
early,12,OCR,0,0,0,4014,3734,11,5,0,
success,12,OCR,0,0,0,4132,3744,11,7,0,
on,12,OCR,0,0,0,4301,3744,11,2,0,
the,12,OCR,0,0,0,4364,3734,11,3,0,
Asian,12,OCR,0,1,0,4443,3735,11,5,0,
and,12,OCR,0,0,0,4579,3734,11,3,0,
European,12,OCR,0,1,0,3817,3783,11,8,0,
circuits.,12,OCR,0,0,0,4011,3783,11,9,0,
That,12,OCR,0,1,0,4172,3782,11,4,0,
"day,",12,OCR,0,0,0,4269,3782,11,4,0,
Haotong,12,OCR,0,1,0,4346,3783,11,7,0,
seemed,12,OCR,0,0,0,4514,3782,11,6,0,
destined,12,OCR,0,0,0,3817,3832,11,8,0,
for,12,OCR,0,0,0,3982,3833,11,3,0,
permanence.,12,OCR,0,0,0,4043,3841,11,11,0,
In,12,OCR,0,1,0,4296,3828,11,2,0,
"2018,",12,OCR,0,0,0,4338,3833,11,5,0,
he,12,OCR,0,0,0,4432,3832,11,2,0,
held,12,OCR,0,0,0,4483,3832,11,4,0,
off,12,OCR,0,0,0,4571,3833,11,3,0,
a,12,OCR,0,0,0,4632,3842,11,1,0,
stiff,12,OCR,0,0,0,3817,3883,11,5,0,
challengefrom,12,OCR,0,0,0,3904,3882,11,13,0,
Rory,12,OCR,0,1,0,4188,3883,11,4,0,
Mcllroytowin,12,OCR,0,1,0,4286,3882,11,12,0,
the,12,OCR,0,0,0,4595,3882,11,3,0,
Dubai,12,OCR,0,1,0,3817,3933,11,5,0,
Desert,12,OCR,0,1,0,3939,3933,11,6,0,
Classic,12,OCR,0,1,0,4070,3933,11,7,0,
by,12,OCR,0,0,0,4209,3932,11,2,0,
one,12,OCR,0,0,0,4261,3942,11,3,0,
stroke.,12,OCR,0,0,0,4335,3933,11,7,0,
The,12,OCR,0,1,0,4467,3933,11,3,0,
world,12,OCR,0,0,0,4548,3932,11,5,0,
of,12,OCR,0,0,0,3817,3983,11,2,0,
golf,12,OCR,0,0,0,3869,3982,11,4,0,
felt,12,OCR,0,0,0,3954,3982,11,4,0,
that,12,OCR,0,0,0,4023,3983,11,4,0,
Li,12,OCR,0,1,0,4107,3983,11,2,0,
had,12,OCR,0,0,0,4157,3982,11,3,0,
both,12,OCR,0,0,0,4236,3982,11,4,0,
the,12,OCR,0,0,0,4330,3983,11,3,0,
skill,12,OCR,0,0,0,4400,3982,11,5,0,
and,12,OCR,0,0,0,4491,3982,11,3,0,
tem-,12,OCR,0,0,0,4571,3986,11,4,0,
perament,12,OCR,0,0,0,3818,4035,11,8,0,
for,12,OCR,0,0,0,4021,4033,11,3,0,
a,12,OCR,0,0,0,4091,4042,11,1,0,
glorious,12,OCR,0,0,0,4125,4032,11,8,0,
career.,12,OCR,0,0,0,4303,4042,11,7,0,
In,12,OCR,0,1,0,4447,4033,11,2,0,
"2019,",12,OCR,0,0,0,4501,4035,11,5,0,
he,12,OCR,0,0,0,4607,4033,11,2,0,
played,12,OCR,0,0,0,3818,4082,11,6,0,
two,12,OCR,0,0,0,3948,4084,11,3,0,
rounds,12,OCR,0,0,0,4023,4082,11,6,0,
with,12,OCR,0,0,0,4166,4082,11,4,0,
Tiger,12,OCR,0,1,0,4258,4083,11,5,0,
Woods,12,OCR,0,1,0,4370,4082,11,5,0,
and,12,OCR,0,0,0,4501,4082,11,3,0,
Jon,12,OCR,0,1,0,4579,4083,11,3,0,
Rahm,12,OCR,0,1,0,3817,4132,11,4,0,
at,12,OCR,0,0,0,3948,4136,11,2,0,
the,12,OCR,0,0,0,3996,4133,11,3,0,
Masters.,12,OCR,0,1,0,4071,4133,11,8,0,
"Quietly,",12,OCR,0,1,0,4255,4132,11,8,0,
he,12,OCR,0,0,0,4419,4133,11,2,0,
towered,12,OCR,0,0,0,4478,4133,11,7,0,
over,12,OCR,0,0,0,3817,4192,11,4,0,
even,12,OCR,0,0,0,3906,4192,11,4,0,
the,12,OCR,0,0,0,4000,4183,11,3,0,
game’s,12,OCR,0,0,0,4067,4183,11,6,0,
boldest,12,OCR,0,0,0,4204,4182,11,7,0,
talkers.,12,OCR,0,0,0,4345,4182,11,8,0,
But,12,OCR,0,1,0,3842,4231,11,3,0,
the,12,OCR,0,0,0,3920,4230,11,3,0,
game,12,OCR,0,0,0,3990,4239,11,4,0,
gives,12,OCR,0,0,0,4104,4230,11,5,0,
and,12,OCR,0,0,0,4210,4230,11,3,0,
it,12,OCR,0,0,0,4293,4231,11,2,0,
takes.,12,OCR,0,0,0,4327,4230,11,6,0,
The,12,OCR,0,1,0,4447,4230,11,3,0,
fol-,12,OCR,0,0,0,4531,4230,11,4,0,
